FollowerTag,FollowedTag,Date,Hour,IsMuted,NotificationsActive
millerkurt,gerald61,2024-04-04,16:18,False,True
mackenzie48,joshua35,2020-12-27,17:10,True,False
charlesjackson,reginaldwilliams,2024-02-15,03:33,False,True
amandarichardson,harrellkimberly,2023-03-08,01:04,False,True
charlene90,robertwright,2023-05-28,23:55,True,False
owenssarah,thomas81,2024-02-01,10:16,True,False
galvantimothy,martinezjoseph,2022-03-31,06:12,True,False
christina22,odomryan,2022-04-07,14:16,True,False
davislisa,hernandezmatthew,2024-02-20,00:57,True,False
rebeccasoto,robertfrost,2021-05-25,00:37,False,True
tammy25,mpace,2023-03-08,02:22,True,False
andrea59,danielsmith,2020-04-28,07:35,True,False
carolynmurphy,tbanks,2023-08-09,07:50,False,True
lori97,christinegarner,2020-11-13,21:15,False,True
simmonsbecky,lewisjoy,2021-11-05,03:08,True,False
wgreen,bellcody,2020-04-17,06:08,True,False
twise,baldwingregory,2021-03-10,17:32,False,True
douglascowan,robertpowell,2023-09-18,07:35,True,False
allencolin,bbrowning,2021-01-30,09:13,False,True
donnaowens,thorntonkaren,2020-01-09,13:39,False,True
erika10,sarah58,2021-09-27,17:16,True,False
kyle35,joshua93,2023-08-17,18:36,False,True
patrick47,rodriguezcharlotte,2021-05-15,04:41,False,True
clarkchristopher,karenlynch,2021-06-17,11:22,True,False
candicebrandt,jeffreyhines,2021-04-19,04:40,True,False
morgan13,richard56,2020-04-24,23:41,False,True
kevingreene,obrown,2020-07-12,03:09,True,False
hbrown,tfrederick,2021-07-27,11:26,False,True
leonchristopher,coxerica,2023-11-23,03:58,False,True
chill,torreslaurie,2022-04-25,12:17,True,False
fischerantonio,jamesbriggs,2023-06-26,03:58,True,False
taylorshaw,nicholasweaver,2023-10-22,04:09,False,True
zli,fjuarez,2022-11-12,00:10,True,False
sean51,racosta,2021-12-23,06:12,False,True
phillipslindsey,jeremymoyer,2021-11-07,22:05,True,False
phillipssusan,dale75,2020-07-27,05:37,False,True
vangkelli,nbrewer,2020-09-26,12:25,True,False
mary39,lewisshawn,2023-05-17,06:53,False,True
eugene49,david83,2021-05-19,02:26,False,True
sullivanelizabeth,angela18,2023-08-23,02:11,True,False
baileyjonathan,simmonsjoseph,2020-02-17,23:48,False,True
claire65,margaretjohnson,2022-08-12,03:20,False,True
gburton,marie29,2021-09-23,08:48,True,False
jessicaclark,velazquezmary,2022-06-19,09:38,True,False
ashleylloyd,james35,2020-04-25,16:57,True,False
matthew67,alexiscastro,2020-12-13,18:52,False,True
ricardoschultz,erikmoody,2023-05-06,01:13,True,False
hodgeskimberly,melissa68,2021-07-17,10:52,True,False
millerchelsey,ryanbryce,2023-11-15,05:26,False,True
natashajackson,psanchez,2021-08-10,13:11,True,False
jonesdarren,daniel24,2022-12-14,19:32,True,False
edward14,jasmine63,2021-10-21,20:26,False,True
williamlewis,vgray,2020-01-31,06:46,True,False
jeansmith,brianmacias,2020-03-21,08:28,True,False
jared35,lewisjennifer,2021-01-17,10:47,True,False
snyderlaurie,josephbeard,2023-12-07,18:24,False,True
nelsonmarie,kari05,2021-05-24,11:15,False,True
sheryl52,georgedorsey,2021-05-15,22:44,False,True
milleredward,gcross,2022-12-20,23:00,True,False
lori97,mcintoshandre,2022-07-10,07:51,False,True
thomas65,jtorres,2022-11-08,16:17,True,False
portercynthia,robert66,2022-03-24,09:13,True,False
perrydavid,estradacandice,2022-09-27,17:14,True,False
vargasantonio,ashley89,2023-04-13,21:25,False,True
kathryn12,donnasampson,2020-02-27,06:35,True,False
tyler47,kyle00,2021-05-16,08:13,False,True
douglaspayne,mollyanderson,2022-03-30,05:54,False,True
sbolton,alex23,2023-02-19,18:58,False,True
sdelgado,aliciaballard,2021-04-29,21:00,False,True
robertwilliams,dukeanthony,2023-09-01,18:20,False,True
catherine96,weberglenn,2022-05-02,19:20,False,True
grantsabrina,michaelramirez,2020-11-17,17:40,False,True
robertanderson,eryan,2020-01-27,06:13,True,False
jennifer39,melissaguerra,2024-03-02,16:26,True,False
emma21,brandi05,2022-08-22,05:31,False,True
connie28,michaeldennis,2022-10-22,05:53,False,True
uevans,cassandra95,2023-02-16,13:05,False,True
hoodvictoria,ashley58,2020-06-12,20:11,False,True
tranangela,juansmith,2020-09-27,19:23,False,True
johndickerson,mary11,2020-03-30,20:52,True,False
daughertyerin,robertwilliams,2022-12-21,23:31,False,True
alexander77,oevans,2023-10-17,17:43,True,False
nicolehanson,uhall,2020-09-09,01:54,False,True
lesterbrooke,colemanjulia,2020-07-28,02:36,True,False
seannewman,elee,2023-12-18,18:40,True,False
xsoto,ajimenez,2020-08-16,14:39,False,True
lewisjennifer,tinasalazar,2022-03-25,23:16,False,True
vincent85,dannymiller,2021-07-25,07:14,True,False
jwhite,hornjames,2020-02-27,18:24,False,True
cody36,juliemay,2020-01-04,02:33,False,True
vstephens,vfox,2024-03-29,08:05,True,False
ryanwagner,alejandro73,2021-06-27,10:59,True,False
schultztheresa,vancehaley,2023-05-25,14:26,True,False
douglasmyers,klong,2022-10-15,07:16,False,True
dukekim,baileyjonathan,2020-02-25,18:55,True,False
carmen93,mario57,2023-12-30,00:34,False,True
mullenmichael,millerchelsey,2021-03-15,20:08,True,False
jayalexander,veronicaburke,2020-08-21,12:11,False,True
cgonzalez,thomas81,2021-01-19,23:28,True,False
rodriguezalexandra,amyburns,2022-08-08,08:22,False,True
christina22,michaela93,2022-01-31,05:38,False,True
hturner,chill,2020-03-11,02:33,True,False
dylan25,kimberlytapia,2023-02-04,04:22,True,False
kevinvilla,melendeztroy,2020-04-25,13:01,False,True
geraldwiggins,galvantimothy,2020-11-19,06:17,False,True
jfranco,david85,2021-01-21,05:57,False,True
andrewsrick,maynardandrea,2021-01-18,02:58,False,True
kelly45,oturner,2024-03-31,04:59,True,False
michele91,christinabautista,2020-12-10,19:29,True,False
sharon96,vaughanwilliam,2021-12-30,05:44,True,False
thomas33,aadams,2021-06-05,00:03,True,False
riveratimothy,meganthompson,2022-07-10,21:19,False,True
norrisjennifer,jennifer83,2020-08-17,01:41,True,False
chad31,christopher15,2022-05-20,18:35,True,False
fmoore,whitakercarolyn,2021-01-25,10:38,True,False
miguel35,sandrabell,2020-06-15,13:43,True,False
theresacherry,aaron55,2021-06-11,02:36,False,True
rnelson,ywatson,2020-05-31,19:43,False,True
sdavis,chavezdaniel,2022-06-16,06:15,True,False
amandarichardson,briggsangel,2020-10-01,17:36,True,False
sgonzales,michaelwest,2020-10-21,18:18,False,True
dylan25,barronpamela,2024-02-05,16:01,False,True
kendraherman,lindseyking,2023-04-05,23:20,True,False
anna65,christianmaldonado,2022-10-16,23:47,False,True
andrew75,jonesmichelle,2023-08-16,12:56,False,True
anna17,jennifer39,2023-05-26,06:59,False,True
alvaradojill,jacob03,2020-07-21,11:50,True,False
russell93,jeremythompson,2022-04-19,14:27,True,False
cedwards,stacy10,2020-01-11,13:25,False,True
jcarr,brianathomas,2021-07-21,04:03,False,True
hahndawn,duncanmark,2024-04-04,08:16,True,False
pamela22,amykhan,2021-05-15,08:30,False,True
mary56,eatonthomas,2022-12-13,05:59,True,False
nkelly,adamsdeborah,2021-11-14,13:38,False,True
bruce07,joneslisa,2022-12-03,11:53,False,True
dcollins,ryanbryce,2021-06-01,18:53,True,False
ianbrown,annaramirez,2023-09-20,02:52,False,True
robert23,erinsanders,2021-09-13,10:18,False,True
meyersteven,susan50,2022-07-04,00:57,False,True
nathanward,vdoyle,2022-04-13,00:43,True,False
lopezchristy,calhounpatricia,2020-12-22,10:57,False,True
xturner,johnpadilla,2021-08-13,03:30,False,True
johnhicks,dgilbert,2020-05-06,11:34,False,True
boyletodd,jeandavenport,2023-11-02,15:49,False,True
dnorton,johnsontheresa,2023-05-27,13:58,True,False
sandramaxwell,kendracole,2022-09-17,22:43,True,False
nichole09,nicholas32,2022-06-18,20:41,False,True
mrhodes,pagevanessa,2023-02-06,12:05,True,False
gperez,zburns,2023-06-10,18:37,True,False
elizabethwatson,james26,2023-02-08,01:34,True,False
susan51,qhiggins,2021-06-28,15:05,True,False
vancedeborah,linda87,2022-09-02,07:28,True,False
lopezchristy,bowmanashley,2020-07-10,06:04,False,True
psanders,coltonmartin,2021-08-17,21:13,True,False
dfletcher,joseph65,2024-03-11,01:06,False,True
tasha40,ian90,2023-05-22,18:01,True,False
allencolin,campbelljacob,2021-03-08,04:16,True,False
aguilarcrystal,westsophia,2022-08-09,14:02,True,False
harmonmariah,brittany54,2020-05-09,20:55,False,True
michaelanderson,jonesbrittany,2023-01-13,14:10,True,False
melissastephens,lori72,2024-03-21,06:42,True,False
emccoy,lisa77,2020-09-27,04:32,False,True
sarah87,anthony04,2022-10-18,16:00,False,True
phillipslindsey,clementsmatthew,2021-02-04,14:15,True,False
jonathanjohnson,james35,2024-01-18,15:16,True,False
seth53,samanthamartinez,2020-08-25,08:28,False,True
hodgesnicole,hmills,2021-06-17,08:14,True,False
raymond07,nicole50,2021-06-03,02:47,True,False
colemannicholas,james56,2022-11-02,04:57,True,False
carmen93,kristengarrett,2022-04-02,20:36,True,False
bryan34,cynthianguyen,2020-09-21,03:58,False,True
kdavis,alexander18,2023-08-26,20:22,False,True
denniserin,james22,2020-06-03,05:03,True,False
robert36,butlerjay,2020-06-23,05:29,False,True
mark04,cstuart,2022-08-02,14:41,False,True
wrightsharon,smartinez,2023-09-11,04:42,False,True
jacobberg,ycarpenter,2022-06-12,18:54,False,True
hopkinsdouglas,juan67,2022-01-30,01:27,False,True
hornjames,allenpatrick,2021-12-28,06:50,False,True
zacharysmith,normanlisa,2021-10-16,00:05,False,True
clifford98,kunderwood,2020-03-22,16:38,True,False
blewis,charlesmiller,2020-05-26,14:01,False,True
garyshaw,donaldcooper,2021-03-26,13:11,True,False
ocalderon,michael71,2023-04-22,22:39,True,False
michelle97,barberdavid,2020-03-04,14:17,False,True
tranangela,zvargas,2022-10-27,05:24,True,False
lisawalters,coltonmartin,2022-12-15,02:41,True,False
barry53,gregory00,2021-04-07,11:44,True,False
melissahernandez,kevinknox,2020-03-07,23:09,True,False
kellyramos,kthomas,2023-08-18,00:24,True,False
jonesmelissa,summersmichelle,2021-07-18,02:06,True,False
angelawall,joshua95,2020-11-04,08:42,True,False
lowefernando,stacygibson,2022-03-05,02:32,True,False
fergusoncarl,susanwood,2020-10-10,13:16,False,True
cgonzalez,rachelmoore,2021-11-03,09:43,True,False
alexanderlopez,jameskane,2023-09-14,14:17,True,False
greenwhitney,johnsongail,2020-02-06,08:36,False,True
nicole61,boydkelsey,2021-05-09,02:51,False,True
ofisher,jamiecastaneda,2023-02-06,02:46,False,True
fosterscott,audreymorrow,2020-10-20,01:43,True,False
kristenmorales,fuentescole,2021-08-02,11:45,False,True
carlagrimes,tcrane,2023-03-29,15:27,False,True
xthomas,idennis,2020-07-18,09:41,True,False
bairdcameron,leslie44,2020-03-16,22:19,False,True
fullerrobert,sjackson,2023-04-09,03:36,True,False
brownamanda,colondanielle,2023-11-08,19:43,False,True
sean51,dkelly,2020-03-28,13:01,False,True
bmorrow,andrewbrown,2024-01-15,15:17,True,False
oray,ruiztheodore,2023-03-11,07:39,False,True
joshuacortez,timothynguyen,2022-03-09,07:53,True,False
melissa47,cantrellnicole,2023-09-17,05:00,False,True
matthewwilson,mwilson,2021-04-22,18:26,True,False
jnash,brandon68,2022-07-03,01:01,True,False
campbellbrittany,amycarroll,2021-06-17,00:28,False,True
kristine17,rhicks,2021-09-28,01:25,True,False
jenniferpatrick,tanner92,2023-04-22,01:52,True,False
anthony80,hadams,2021-04-23,05:13,False,True
bryan52,mark52,2021-08-17,19:45,False,True
vbradford,pamelamcneil,2021-01-28,07:20,True,False
fostergregory,brent10,2021-11-19,16:51,False,True
sandra01,miguel35,2022-08-17,15:24,False,True
frangel,karenlynch,2021-02-12,01:17,False,True
michael87,adamswanson,2023-03-28,19:59,False,True
johnsonjamie,slee,2020-01-06,16:45,False,True
kanelance,stevecox,2020-06-02,06:27,False,True
jesse81,bmorgan,2023-11-05,13:44,True,False
laura14,myerschristopher,2023-10-26,08:05,False,True
cherylrobertson,joshua77,2021-03-08,08:56,True,False
timothy46,dfletcher,2021-07-15,00:21,True,False
cuevasrandy,smithadrian,2021-04-16,16:31,False,True
mrhodes,elliottannette,2021-02-06,18:04,False,True
samuel03,leejoseph,2022-10-19,18:28,False,True
alejandrapowell,lbell,2022-12-26,09:09,True,False
gonzalezkevin,tara81,2021-12-16,06:30,False,True
meghan22,sotoeric,2024-01-14,08:10,False,True
andreaanderson,douglasjohnson,2020-09-25,04:20,False,True
keith02,jeremy77,2022-09-09,11:13,False,True
kim36,kimberlyponce,2021-08-16,12:39,False,True
kayleegarcia,xmiddleton,2021-12-19,11:04,True,False
wcarter,abrown,2023-07-25,22:09,False,True
leslie08,rjenkins,2022-05-07,02:45,False,True
jenna20,christinepayne,2021-11-22,07:01,False,True
timothynguyen,larseneric,2020-07-18,10:33,False,True
joshua73,hhall,2020-10-25,07:09,False,True
anthony78,hickslisa,2020-11-25,13:30,False,True
scottleslie,ashleyjames,2020-10-22,11:51,True,False
glevy,velazquezwalter,2022-08-14,14:56,True,False
pamelajones,zparsons,2022-08-24,06:48,True,False
fnichols,hendersongregory,2023-08-25,00:01,True,False
nwilliams,dwaynemartinez,2020-09-18,20:34,True,False
patricklarson,lisacantu,2023-11-25,11:27,False,True
johnsonnancy,rosalesmaria,2023-11-20,03:48,True,False
joeldunn,jamie89,2020-07-09,13:52,False,True
samueljefferson,aadams,2021-04-24,00:17,False,True
evanssharon,preese,2020-08-12,22:18,True,False
matthewmcdonald,curtislogan,2024-02-27,02:59,True,False
briancisneros,sotoeric,2022-06-12,08:01,True,False
vquinn,wattslynn,2020-10-08,09:51,False,True
nfernandez,adamsjames,2023-02-08,01:05,True,False
ashleyross,scombs,2021-06-07,16:34,False,True
anthonybeck,ovillanueva,2021-01-27,21:20,False,True
zjohnson,estradacandice,2021-06-25,12:52,True,False
qcrawford,trangregory,2022-12-26,08:38,True,False
bensonerica,fsolis,2023-08-20,05:50,True,False
tcrane,nking,2023-12-26,14:52,True,False
michele00,sotoeric,2020-06-05,07:05,True,False
cohenanita,jesuscastro,2021-12-29,01:31,False,True
tony89,cindy10,2023-03-08,13:15,True,False
nvaughn,buckmitchell,2022-03-20,14:30,True,False
bmorrow,washingtondaniel,2021-12-21,21:46,True,False
shannonwhite,louis94,2022-01-13,14:35,False,True
michelle63,candicebrandt,2020-04-25,13:39,True,False
amendoza,anarojas,2021-06-14,06:01,True,False
richard56,brennanrodney,2020-08-03,15:55,True,False
kmartinez,zerickson,2022-11-20,23:39,True,False
vbarton,debrabrewer,2023-06-18,14:49,True,False
michael03,zstrong,2021-06-11,01:15,False,True
barbara04,caitlin64,2023-01-01,03:58,True,False
william19,fischergail,2021-04-17,20:14,True,False
lindseyveronica,karenclayton,2023-06-10,09:32,False,True
jessica92,jeffrey32,2020-02-25,11:28,True,False
rbradley,martinezkimberly,2020-05-21,01:24,True,False
morrishannah,ujones,2020-11-17,05:17,True,False
alvaradobrian,danielwood,2020-10-18,10:32,True,False
raymondjohnson,brian52,2021-08-20,19:52,True,False
ryanadams,pscott,2022-05-28,08:45,True,False
cvilla,maxwellstephanie,2021-05-27,03:08,False,True
blairtim,ljimenez,2023-01-01,04:43,False,True
csteele,norrisjennifer,2023-06-29,19:44,True,False
monica46,alexander05,2021-11-09,23:29,True,False
lholmes,cummingsshawn,2023-03-08,21:15,False,True
emily80,michael03,2024-03-26,10:31,False,True
bhill,wrightheather,2022-03-15,00:33,False,True
nguyenmegan,michael86,2020-03-24,23:57,False,True
ronaldsummers,asimpson,2022-06-29,20:30,False,True
nicholas08,codypeterson,2023-07-20,01:29,False,True
joseperez,smithmichael,2022-04-09,01:49,True,False
emccoy,smithbarbara,2020-10-03,00:37,False,True
kayla28,jesse12,2021-01-25,03:53,False,True
debrabrewer,pagevanessa,2022-06-20,00:05,True,False
glennronald,beckerin,2023-12-28,10:41,False,True
mcintoshkatrina,samueljefferson,2021-11-24,19:02,True,False
katiebrady,gonzalezamy,2020-01-17,10:46,False,True
dmason,amanda32,2024-01-16,06:17,False,True
qharrison,theresamiller,2023-04-22,13:04,False,True
pwilliams,seancook,2023-12-17,15:50,False,True
michaelramirez,ypeterson,2021-09-05,02:40,False,True
franklinkelly,kathryn12,2023-11-16,08:21,False,True
sharon94,dcook,2021-07-01,21:42,True,False
christophergarner,bbates,2022-05-22,12:15,False,True
melissa68,ejarvis,2021-12-20,17:24,True,False
rachelcobb,patricklarson,2021-08-18,02:08,True,False
kristinerobertson,bentleynicole,2023-08-25,16:59,False,True
kevinmartinez,edwardsaaron,2020-12-10,08:09,True,False
gschneider,elliottannette,2023-07-24,12:18,False,True
sandra64,vanessamarsh,2022-11-29,00:27,True,False
joneschristopher,chapmanscott,2021-10-29,10:17,True,False
bobbyrodriguez,michelle06,2023-09-07,17:53,False,True
boyerann,kristinwilliams,2021-03-29,13:35,False,True
hchung,nathan53,2023-08-26,20:11,False,True
amartin,ashley51,2023-04-03,05:33,True,False
amyriley,ylester,2020-07-07,18:00,True,False
oneillmark,tfields,2021-12-28,14:36,False,True
patricia25,jamesmartinez,2024-01-01,09:24,True,False
lrodriguez,lawrenceowen,2023-10-05,17:24,False,True
dbarnes,smithjonathan,2020-07-13,11:01,True,False
stephanie26,ewingjessica,2020-05-21,19:27,False,True
wheelerchristopher,njimenez,2020-09-16,19:38,False,True
cking,alexander10,2023-10-05,07:06,True,False
leegeorge,xwallace,2021-06-27,20:37,False,True
albertmckenzie,dbarton,2022-09-25,18:48,False,True
kevinknox,grahamkellie,2022-05-21,10:30,False,True
dsmith,johnreyes,2023-07-08,07:29,False,True
tonyameyer,kanelance,2021-01-28,18:30,True,False
joshua76,gerald47,2020-10-11,08:12,True,False
huffralph,garyshaw,2021-03-31,23:59,True,False
rbridges,alexander77,2021-02-12,19:36,False,True
zhicks,annecollins,2020-07-09,13:27,False,True
philip66,deborah69,2022-01-13,00:55,False,True
bellchristina,ecompton,2020-05-19,15:48,False,True
llloyd,wsmith,2020-10-14,10:33,False,True
ojordan,alexandergeorge,2021-12-08,16:41,False,True
robert48,robertsdavid,2021-11-18,23:35,True,False
nmcdonald,nicholasmanning,2020-08-23,14:00,True,False
rwhite,jasonodonnell,2023-02-26,23:06,False,True
seanporter,ityler,2020-10-10,05:23,False,True
willismatthew,joshuadavis,2024-01-28,09:12,False,True
jonathanwilliams,qhart,2023-01-10,20:31,True,False
margaret98,stephen85,2023-08-18,10:06,True,False
johnhicks,zcampbell,2021-05-16,22:51,True,False
earlmoreno,wgreen,2024-03-27,04:13,False,True
peggy68,john57,2024-02-25,03:25,True,False
coreychambers,harrisonchristopher,2020-07-29,05:27,False,True
mark57,fwoods,2022-03-09,10:53,False,True
calhounpatricia,swansonjasmine,2020-04-03,09:39,False,True
smithmary,pughkevin,2022-09-29,05:34,False,True
thomashicks,fernandezbridget,2022-12-25,17:42,False,True
cunninghamgabriel,ryanstanley,2022-08-31,22:57,False,True
chavezdaniel,kyle00,2021-09-23,07:00,True,False
robert61,huffmanjohn,2020-10-06,12:33,False,True
collinschad,mcclurebrett,2022-03-10,17:04,True,False
katherinecarter,cmartin,2020-07-19,16:16,True,False
gcardenas,carrie06,2020-05-17,21:08,False,True
uhall,charlesgutierrez,2022-10-10,21:45,False,True
woodsdavid,chandlersarah,2021-09-07,09:24,False,True
klevy,urivera,2021-01-24,04:28,False,True
douglascowan,sotochad,2021-04-06,17:07,False,True
woodwardclarence,vmarquez,2024-02-02,11:32,True,False
nancyingram,ryanadams,2021-05-02,16:53,True,False
ashley51,samantha52,2020-04-23,05:49,False,True
marcusmoore,peggy68,2023-01-30,18:18,False,True
robert26,roger24,2023-12-27,06:51,True,False
ericclark,jill99,2020-08-24,00:19,False,True
katiewebb,timothydouglas,2021-12-30,20:55,True,False
trannicole,nbarrett,2023-03-04,22:56,True,False
molinarobert,odomryan,2020-07-04,19:44,True,False
snyderlaurie,susan10,2020-01-22,21:46,True,False
reednicole,buckpeter,2020-03-03,14:25,False,True
iburke,beth89,2022-01-15,05:14,False,True
claire65,abigailscott,2021-03-25,22:37,False,True
amandasalinas,martinezrhonda,2023-12-09,10:58,True,False
jerrybarnes,fkemp,2022-05-29,21:20,False,True
danielbennett,brandi74,2023-07-05,05:38,False,True
