UserTag,TweetId,TimeStamp,HasMedia,HasPoll,Mentions
geraldlopez,NiJfy,2020-11-16,True,True,"quinnjames,mnelson,katherinecarter"
jessicalopez,zYH,2021-11-02,False,False,"jessica93,kspencer,duncanjustin"
carlos99,aZDwCg,2022-01-06,False,False,"tayloramanda,bbarron,beth26"
david75,EwEhp,2020-01-20,True,False,"jaguilar,sloanjason,ybutler"
mterry,EWBaYZ,2021-10-29,True,True,"deborah60,cjones,georgeblack"
stephen34,fGGMS,2021-09-29,False,False,"michellemorgan,ryan70,shannonreed"
briansanchez,ihMfN,2023-02-24,True,False,"kelly42,burnettbradley,aaronlewis"
morgansanchez,QxHqiI,2021-02-05,True,False,"michael43,mark27,michelleholloway"
zwhite,HPO,2022-05-15,True,False,"garciarichard,richardjackson,johnjohnson"
suttoneric,fKERHrz,2020-03-22,False,True,"wlopez,allison76,timothybaker"
vpeterson,LyyCugMxjo,2022-03-26,True,False,"wvaughn,wbarnes,dalton34"
whowell,lwxMiIKrxZ,2022-05-03,False,True,"wattschristopher,alexander78,tjohnson"
edward10,qVoj,2023-10-11,False,True,"christinayoung,jesuspetersen,suzanne03"
watsonbonnie,jIJLDCn,2023-11-15,False,True,"petersonsamantha,owenschristine,lyoung"
shawnhudson,duQWeLCE,2022-07-06,True,True,"owenschristine,daniellopez,rgoodwin"
catherinepeters,hHy,2024-03-15,False,False,"cynthia63,maryramirez,scott53"
bbrown,CEOoCGpA,2024-01-13,False,True,"victoriamcdonald,raymondburns,kevin27"
williamgarcia,quTnL,2021-07-20,True,True,"emaxwell,franciscoproctor,reneesilva"
christianjohnson,Yob,2021-03-09,False,False,"emilymoyer,davechang,michaeltaylor"
xmullins,RrqVEKTsM,2023-06-10,True,True,"morganbecky,michelle74,melissa33"
stevencameron,ZXTBJiwMyp,2024-03-09,False,True,"wbolton,timothy70,valeriejohnson"
kimkayla,NajNqLIerg,2021-01-05,False,False,"pam49,jimmyperez,dunnjoseph"
shelbymelton,xAJg,2022-03-22,True,False,"hstewart,frankronald,kristie70"
mark01,tFLLJ,2021-07-10,False,True,"probbins,leerichard,brownsonya"
jennifer64,kQd,2021-07-09,True,True,"chamberscody,changjason,jimenezdanny"
johnsonmichael,jO,2023-07-20,False,True,"johnsonpatricia,pacekristen,collinsalexander"
spencerallen,ukltNHt,2023-02-08,False,True,"nromero,pwhite,michaelaanderson"
nunderwood,lQNiMCysBj,2021-05-15,True,False,"vriley,ifox,denise26"
jacksondylan,sGdaoeRRur,2020-06-04,False,True,"schultzdennis,debra90,wheelerdanny"
barbarakelly,nXlB,2020-01-25,False,False,"caitlinking,ocalhoun,bailey67"
nancy77,gWQxVngs,2021-02-07,True,True,"taylormichael,richard60,jeffreydavis"
thampton,PFnVxKGPSQ,2021-06-23,True,False,"goldenthomas,diana49,jennifer96"
josmith,rve,2024-02-11,False,False,"lopeztina,parkvincent,lburke"
gsmith,FmgC,2023-05-09,False,False,"watsonbonnie,dustin79,jonesbruce"
lori49,rbJMKMmnn,2023-07-12,True,True,"loganmurphy,isabella55,cjennings"
joseph75,FhBVFVJY,2024-01-06,False,True,"leonjames,tjuarez,malonewanda"
adamslynn,csufwS,2021-05-21,False,False,"cheyennemcbride,owenashley,mckaycatherine"
hooverlaurie,SIYKKoqitt,2021-03-16,True,False,"rogersmitchell,rick15,russell78"
lwheeler,dVCNexOU,2023-12-14,True,False,"fgray,edward28,mclaughlinderrick"
landrycraig,QW,2022-11-13,True,False,"william60,karinadillon,coxkenneth"
james68,LJsYIUZ,2020-06-10,False,True,"coffeyrebecca,miagarcia,lindseycannon"
jacksonamy,KcQ,2023-09-04,True,False,"sean75,vwalton,beverly49"
patriciajackson,KXMGIHZ,2021-03-25,False,False,"alvarezthomas,lindseycannon,washingtonsarah"
wayneevans,vpWtzsQUD,2020-06-25,False,False,"marymoore,meganburns,xholden"
lanecindy,GbIEDWDTh,2023-08-21,False,False,"donald18,johnmccullough,marie08"
estradabrandy,nhTq,2023-11-28,False,True,"llong,gregory44,marthaflowers"
bradleyowens,LtDsYtJDww,2023-02-16,False,False,"dodsonsonya,tlyons,anthony07"
nicoledixon,QXMXlJHs,2020-04-27,True,False,"obrienjoshua,maykelli,ytravis"
humphreysharon,ukWLqdgV,2023-09-12,True,True,"donald95,chadking,kelly95"
quinndawn,VNp,2020-11-23,False,False,"morgan89,josephjones,martinkristi"
dale00,fcKQeWdFl,2021-07-24,True,True,"jaguilar,torresmark,dean21"
gwendolynlee,BXxXmjp,2022-12-19,True,False,"mcarey,deanpatel,rioslori"
josephjohnson,VGaar,2020-05-31,False,True,"lorijones,john65,ywalker"
jacksonlori,necgULvzJR,2020-10-17,False,False,"ericawatson,michaelallen,haleywolfe"
daniellegutierrez,FEzqwhBYLg,2022-04-05,False,True,"alexandra16,mrogers,victoriaburton"
annbrown,VhBpmKjvI,2020-12-29,False,True,"kristenfernandez,allen80,brandtkristina"
jefferyjoseph,jjYuyM,2020-05-24,False,True,"denise46,fwilliams,anna51"
powellbrian,MpIwOUB,2020-01-27,True,False,"uolson,zwright,allenadrian"
dianerichardson,trYjWMQffY,2020-01-20,False,True,"danmorrison,timothy56,jennifer96"
michelle72,dYdZ,2021-04-26,True,False,"dwarren,mary94,michael81"
jenniferlogan,ttVRuE,2023-10-07,False,False,"jeffery28,alexanderjason,salasjeffrey"
micheleblevins,cCReKVYj,2020-04-26,False,True,"brownmark,roberthampton,bergmark"
hhansen,yIbDdL,2022-09-30,False,False,"ohayden,flara,samantharobinson"
cooknicole,wjIepLcqvt,2021-10-10,True,False,"sabrinagill,lori91,johnsonrobert"
erin18,lf,2023-02-01,False,False,"michael81,christopher65,matthew92"
gomezoscar,Pd,2022-12-11,False,True,"amy56,qramos,pittmanedward"
jimmy33,zQcobKpUcc,2020-03-29,True,False,"jessicahernandez,apena,adamroach"
vrodriguez,LHzKaiU,2021-06-06,True,False,"jenniferstevens,charlottewright,daniellopez"
makaylawaters,UwS,2022-09-22,False,True,"justinlindsey,mary30,hernandezdavid"
mballard,Gt,2021-06-30,False,False,"lauraanderson,irwinbenjamin,luke46"
tracyfarmer,DopuVMZib,2023-10-10,False,True,"williamneal,danieljackson,obrienjoshua"
kristenpetty,Ad,2021-09-21,False,True,"amandamurphy,deniselawson,simskaren"
danielsusan,Ph,2022-08-12,False,False,"jeremyrobinson,brentbarrera,zwood"
garrisonsteven,JU,2022-10-19,True,False,"bduncan,hcook,harpertaylor"
cooperchristina,TdM,2021-07-04,False,False,"froberts,brodriguez,pamela72"
butlerheather,LvNpe,2020-04-20,True,True,"glynch,ylivingston,hunttonya"
kimberly56,joCGXruH,2020-09-09,False,False,"lmartin,ewilson,brittany30"
santiagomelissa,stQbG,2022-01-26,False,False,"mitchellcowan,tlopez,smithmelissa"
schultzdennis,CyTidN,2022-09-22,True,False,"justin70,jacqueline64,calhounryan"
shelly42,NUL,2022-05-15,False,True,"leonardstacy,xcarrillo,shawnhudson"
williamsmary,zSHGTGoZ,2020-07-11,False,True,"valerie61,alyssa48,jortiz"
santoskimberly,yomqIS,2023-01-21,False,True,"timothy69,daniel63,cruzkaren"
christophergreene,dIPinJ,2022-06-24,False,False,"jacobmcdaniel,danielperez,traceybass"
maryguerra,we,2020-04-27,True,True,"youngalexander,hford,jonesrobert"
jesse61,GTDC,2023-05-02,True,False,"jessicabrown,millerallen,brucejohn"
jay80,SGW,2022-02-05,False,True,"katherine40,ygonzales,dwalker"
warnertraci,QPxfjElvz,2022-08-19,False,False,"pacekristen,brian97,quinnalexander"
michaelerickson,bbCaZR,2021-03-04,True,False,"turnereric,lcarpenter,zachary66"
jeremy08,srBCtMlQT,2021-12-16,False,False,"parksjoseph,bryanwolfe,lindakane"
thompsonmichael,kqlPMDD,2022-03-28,True,False,"frankmiller,omueller,townsenderin"
scottbenson,liSzmioXWZ,2023-04-16,True,True,"uolson,hbaker,daniel85"
ucunningham,EagYe,2020-02-07,True,True,"oliviadean,dianathompson,russellandre"
josephjones,NqWiZLyv,2021-08-13,True,False,"tdouglas,andrew66,hedwards"
gregory40,mRmnsDqH,2022-03-17,True,True,"myerskimberly,benjaminklein,kmack"
tammyromero,lusKl,2021-08-15,True,False,"theresa10,brittneyberger,craig48"
makayla32,GNAPIEsVg,2022-11-01,True,True,"bradyyoung,hernandezann,michael54"
turnertiffany,jOAQSA,2022-04-29,True,True,"johnsonjacob,mahoneyangela,bhernandez"
leamy,hoI,2021-01-31,False,True,"ycook,changmaureen,hannah56"
sarah37,QZNixxZez,2021-05-28,False,False,"ipoole,janetmullen,davechang"
raymond18,HnluwT,2022-09-18,False,True,"kirkevans,ohayden,victoriaburton"
stephanie49,ALoLbqIk,2022-01-28,False,True,"michael33,vgay,msimpson"
smithdavid,rmyWH,2020-09-12,False,True,"graykimberly,crystal50,morenojerry"
pricemelody,KXVdzF,2021-12-21,True,False,"jennifergreen,eramirez,ericward"
kirbysandra,CuDRIQSbPy,2022-11-14,True,False,"akoch,chelseamyers,patriciagarcia"
powellbrian,fej,2021-09-07,True,True,"dpowell,nicholaswelch,zmunoz"
stephanie99,GOBQ,2022-01-25,False,False,"edward28,harpersara,brittanymurphy"
maryguerra,ic,2021-04-20,True,False,"john53,thomassusan,abigailhunt"
watsoncaleb,eMWEcYH,2020-08-16,True,False,"rclarke,kevinbest,gregory61"
riversbonnie,KdcLrppa,2022-05-08,True,True,"penningtonscott,heather86,lindapaul"
sandra13,LTaGcOwjj,2022-03-26,True,False,"michaelpark,stephen18,ugriffin"
williamsjames,BgFarQgG,2020-06-22,False,False,"davidsonjoseph,gary50,manningchad"
vriley,ZFgeZoMD,2021-10-21,True,False,"flarsen,jill14,derrickgreen"
joshua32,KiLduI,2020-11-24,False,True,"lauramitchell,billgardner,clineerin"
rhondakennedy,liwcrbxBF,2021-09-10,False,False,"matthewtaylor,sherry47,zachary49"
tammy37,gDyMbdt,2022-11-02,True,False,"carmenmorgan,kristen25,brooksmitchell"
zreyes,njthGO,2022-05-11,False,True,"lewissherry,edwinmccoy,anthony71"
dale60,bppHxzetb,2020-06-10,False,True,"harrisonwilliam,heather05,wademichael"
logancarrie,ZzjHzzD,2022-02-04,False,True,"katherine54,oferguson,tiffany64"
annettelove,UY,2020-11-11,True,True,"anna51,dennismatthew,afox"
robert19,ySyZT,2020-08-02,False,True,"mmurphy,ballanne,emilyknox"
howardrobert,MgcQAbDMBM,2020-12-18,True,True,"pamela72,higginsbrittany,danielle42"
burkechristopher,DFqnLjHWq,2020-03-15,False,False,"april19,tiffany37,heathermclean"
xgreen,naOtB,2021-07-06,False,False,"michelle89,sloanjason,tracysmith"
alexander78,rBAvuG,2021-11-04,True,False,"nmullins,goodwinsarah,jodi97"
craigmartinez,BvQsrcaE,2022-05-16,True,False,"chrisbrown,ryanalex,davidramsey"
quinnaudrey,CSNECFKPRS,2020-05-30,True,False,"sfrazier,sherri88,robertsdaniel"
mpadilla,gXiHQnaNct,2021-05-06,True,True,"john06,brandonkennedy,alarsen"
qwilson,GWOSHGnQ,2022-01-08,True,False,"mrobertson,charlotteterry,zimmermanbryan"
youngalexander,MSVJWZg,2022-01-07,True,True,"kenneth20,annapatterson,maryguerra"
benjamin27,tibZxZuBi,2022-09-22,True,False,"kendrahuff,odixon,bdavis"
tamaradavis,pMosLxNlaK,2023-12-13,True,False,"leah70,haleywolfe,xwilliams"
ymartin,NpTORSzp,2023-08-07,False,True,"mary84,uelliott,xwallace"
arivera,FgpvH,2022-10-09,True,True,"phammond,jacobschneider,keithnicole"
hansenjessica,oFZJYJG,2022-04-12,False,True,"debbie01,jennifer40,fjohnson"
donald78,YiWWwiY,2023-10-04,False,False,"robertocasey,taylorgeorge,laurenfisher"
ruizchris,jlPPE,2022-05-08,False,True,"kimraymond,justinbrown,adamschristina"
martinkara,ugn,2023-07-20,True,False,"josehill,wpaul,peter14"
ichandler,zUiqUkbsLl,2024-03-12,False,False,"brian10,campbelldavid,amylong"
gomezkathryn,OdxBsVWPnR,2023-04-12,False,False,"frankgreen,paul30,bakerjoyce"
emilyford,CHZtpXJJPQ,2023-06-08,False,True,"xhall,jocelyn00,joellopez"
andrew07,GbZqqbgI,2021-08-12,False,False,"andrewcastro,dale00,andersonkenneth"
mooneyjoshua,aPJCb,2022-01-14,True,True,"josephjones,lawrence80,clarkkathleen"
ktran,nbcOAeaN,2020-06-22,True,False,"wcaldwell,mcphersonjulia,denise46"
xlittle,RX,2023-05-12,False,True,"murphyerik,rodriguezveronica,nathanielperry"
youngalexander,iGwVInkexL,2021-03-26,True,False,"leah64,barbara18,stephanie99"
melissawashington,CFnTaFeZ,2020-03-03,True,True,"smithnancy,breanna69,jesseharris"
ingramangela,zvF,2024-03-31,True,False,"ashleybailey,micheleblevins,jnorris"
ericward,DXFSSA,2021-12-22,False,True,"shaundiaz,georgeterry,justin22"
grahameric,pNytplIPB,2020-05-07,True,False,"randallmorales,jennifer86,youngalexander"
susan11,QyNTe,2020-03-01,False,False,"jacob99,revans,kellygregory"
vanessagreen,fLIBU,2024-02-15,True,True,"derek71,vicki33,uhubbard"
holly06,fIHbi,2024-03-17,True,True,"alejandro32,stephaniemontgomery,david81"
jmorgan,Bcubp,2021-06-29,True,False,"plara,michaelbenson,alexandra16"
weavermarie,BmyfIshR,2020-05-05,True,False,"cervanteskaren,felicia10,caitlinwood"
mirandahansen,izOZCcy,2023-11-10,True,False,"emily53,dennis58,gaustin"
james24,aTDOKTyoc,2020-10-02,True,True,"zlevy,christopherwilson,garrettarmstrong"
tboyer,XxWKkBaiol,2023-04-29,False,False,"timothycook,davidellis,amandagreen"
humphreyrobert,fCMfoIBoRV,2022-07-01,True,True,"fsaunders,hickmanandre,jamie15"
carrie46,poZSi,2020-05-11,False,True,"nathanielperry,julie65,brewermichael"
sharonaustin,DVjYwYMreF,2021-08-02,False,True,"andrew74,calvin69,penningtonscott"
amandamitchell,ZQCUBywWc,2022-07-26,True,False,"cgonzalez,gmartin,michaelallen"
zoe98,YItKK,2022-11-04,True,True,"mpeterson,mayaustin,timothyking"
michaellarsen,QPnkUOHpX,2022-11-15,True,False,"mejiacameron,jeffreydavis,otaylor"
lwheeler,ivIW,2020-09-11,True,True,"guerreromichael,jacksoncharles,joseph81"
zcortez,mfKYEvEX,2022-02-14,True,True,"hvillegas,wmay,amypatel"
kimberlyfleming,hWCmfYImuJ,2021-08-12,True,False,"wday,adrian12,colemanclaudia"
caitlinking,zGkINJ,2022-06-29,False,True,"john65,ashley69,heatherwilson"
deankatie,fSaWlzCv,2023-01-30,True,False,"sean38,cohenjames,barbara98"
markcarlson,EtuVH,2020-05-13,True,False,"dlogan,xshaffer,yperry"
sydneymckee,aftEIniwu,2021-05-24,False,True,"charlesthompson,michael67,terrellmartin"
ann26,gA,2020-01-01,False,False,"nataliegray,bakerjoyce,olevine"
ybuck,cZevT,2021-03-28,True,True,"nicole52,griffithjames,smithnancy"
ashleygriffin,qDAqpuaY,2023-08-06,True,False,"stacyrivera,tayloramanda,bakerrichard"
owensgregory,oEU,2022-07-01,False,False,"sara51,ctorres,ashleyhouse"
wpatterson,GnBATppawm,2023-12-17,False,True,"gregoryjulie,osanders,robert05"
andrewadams,lEctQSkGNI,2023-08-08,False,True,"cameronwright,jaredrose,paulwalton"
maria11,NYJ,2024-02-17,True,False,"gwinters,karinadillon,lisaday"
riversbonnie,Ln,2024-01-30,True,True,"briangreen,hcross,hernandezdavid"
baileypaul,ZewGa,2022-07-09,True,False,"sherry47,xdavis,mathewsronald"
joshua32,MdtIKMjUoA,2022-03-08,True,True,"popemary,brownjorge,susanwashington"
weisskatherine,TN,2022-11-05,True,False,"cassandra40,justin18,knightleslie"
jeffreywatts,Xpd,2023-09-18,True,False,"garrisonsteven,williamsjames,brichardson"
georgeking,LG,2022-04-13,True,False,"mbenson,davidmatthews,murphyjoshua"
alicia71,UNxNybBXh,2023-11-15,False,False,"james71,kayla07,qray"
richard72,zjJ,2020-11-10,False,True,"ssteele,fsmith,phillipssydney"
melissasimpson,jlXlSYSUFQ,2023-06-02,True,True,"zfloyd,richard68,gregbullock"
jimmy25,jZg,2021-06-30,False,True,"christopherlane,anthonymiller,brian80"
larrymorgan,EPp,2020-09-16,False,True,"ruizkevin,markwilliams,christine25"
greg47,ron,2020-12-30,False,False,"gonzaleskrystal,johnsonronald,christyriley"
bookerchristine,OHlWSTyN,2022-10-18,False,True,"bflores,christopher08,christophergreene"
matthewchang,jZIAk,2022-08-18,True,True,"judithrivera,angelabowers,diazmegan"
espinozabrandi,QzIYaxy,2020-12-25,True,True,"bridgetheath,xallen,ashley96"
ashleyedwards,wYe,2020-05-27,False,False,"henryerin,michaelharrison,ballanne"
zwood,aiHNpGEdM,2023-04-09,False,True,"ymartin,michael12,madison54"
kristajackson,Gu,2021-06-18,False,True,"anthonypalmer,lawrencejanice,amy42"
adrian12,iqbsRDE,2021-02-28,False,False,"thernandez,thompsondaniel,sherriwilkins"
cuevasgina,PhZJUgXpm,2023-01-15,True,True,"weeksalexandra,jsummers,kevin76"
kblake,sLtJSD,2020-06-17,True,False,"kevinbest,karla45,glenn97"
dunnmarco,gilhim,2023-08-08,False,False,"leemichael,marknelson,theresa54"
christiandeleon,wemjl,2021-08-22,True,False,"fsheppard,morrisscott,robertlevy"
egates,CsDJvGgiHv,2022-10-22,True,True,"scottobrien,kellyward,melissa53"
alexis81,HncInee,2021-06-01,True,True,"johnsherman,elizabethhendrix,mary64"
mccallpamela,nU,2023-08-26,True,False,"veronicaharris,davidnguyen,lopezscott"
jonesdaniel,NysERfva,2021-12-11,False,True,"zstevens,andrewstanton,cassandra40"
elizabethgill,qtQJk,2024-02-11,True,False,"ashleywilson,jimmyperez,tracyfarmer"
diane85,CfMWmfb,2024-01-05,False,True,"froberts,lewisrobert,byrdrose"
dunnmarco,EJF,2020-03-31,False,True,"davidramirez,dyerjames,woodjeffrey"
ctorres,Ed,2020-07-29,True,True,"krystal22,sampsonmaria,samuelhunter"
tanyahicks,HDATcSrvh,2020-04-29,False,True,"ryanjohnson,lsutton,fsaunders"
amandagonzales,YiRlzAY,2022-03-14,True,True,"ghorn,dryan,caitlinking"
imendoza,unVsxp,2022-04-28,True,True,"hallkenneth,stephanie49,wilsoncynthia"
daviddiaz,VZvbRpY,2022-04-13,True,False,"deannaedwards,dwarren,thomaselizabeth"
deannaadams,wtpJf,2021-09-09,False,True,"zcooper,tperkins,mbenson"
brittney42,TaXlrfc,2022-07-01,True,False,"gjohnson,jaredrose,josephhicks"
moniquecole,lDmlxff,2021-05-17,True,True,"jason78,bhoward,salasaustin"
gsanchez,qEWT,2023-12-15,True,False,"stonecorey,ijenkins,frencheric"
palmerjustin,JfoRzCzguA,2022-02-24,True,True,"kyleroy,nicholas87,deanna52"
justinbrown,imsmSxlXj,2021-02-11,False,True,"rebeccagonzalez,davidsonjoseph,zacharygray"
christine25,uXmFkxbO,2022-03-10,False,True,"hjohnson,franciscoproctor,mariahuynh"
adamroach,PPnWIdWT,2021-12-09,False,False,"aprilayers,helen97,jillianjames"
brennanryan,ADHHLYRm,2023-01-22,True,False,"gary50,msimpson,anthony11"
ashleyhouse,PZr,2021-11-09,False,False,"bethramirez,kimberly56,brentking"
lisa21,GEQmpCcRwT,2020-08-23,True,True,"ctaylor,lauren12,manningamy"
pmitchell,rw,2024-01-13,True,False,"uwright,thompsonscott,amay"
samanthagordon,GmlRaTD,2022-06-14,False,False,"jennifersmith,lorettajohns,garynorris"
hmartin,ywWPkobZ,2022-02-13,True,False,"kgreer,smithstephanie,dustingreene"
davidsonangela,rsmBAz,2020-01-09,True,False,"jennifer96,johnhamilton,kmyers"
hensonfrank,ZvartaXSc,2023-03-17,True,True,"mitchell08,annapatterson,yleonard"
tammyschroeder,jOSe,2021-07-27,False,False,"sean38,juliabrown,sandersraven"
troywalker,SUYcJ,2020-08-30,False,False,"moraleschelsea,andreacruz,katielester"
jessicawatson,kJvTWPes,2020-03-17,True,False,"jortiz,hstewart,jonesmaria"
lindsay41,OxIV,2022-08-07,True,True,"hweber,mjackson,jenniferweber"
andrewgonzales,qyrpglWzv,2021-03-07,False,False,"kristin67,knightlynn,joelpierce"
jonesgary,azjKaMBg,2022-06-13,False,True,"wilsoncynthia,iburton,hallen"
amywilliams,bsLMIUDOrJ,2020-11-16,True,True,"jacoboliver,christinayoung,foxthomas"
jennifertaylor,oUZlLspVM,2020-09-19,True,False,"kristen25,ggill,ahuang"
perezsandra,xpHohHsi,2022-12-19,False,False,"sarah93,scottbenson,pamela71"
kyle96,VcC,2020-04-04,True,True,"carmen14,rebeccarussell,eric75"
alex15,JKtGeOk,2023-12-06,True,True,"stewartdonald,kenneth42,debbieroberts"
christensenjohn,EelDHnUs,2021-12-16,True,True,"christopher26,davidbaker,davidhurst"
virginiaabbott,rXVfX,2022-03-10,False,True,"stephanie44,rebeccaacosta,klee"
emilymiller,Sksb,2022-04-18,False,False,"kyledavis,denisewilson,theresabeard"
barbara57,OKswYn,2022-07-03,False,False,"jacoblopez,scottchristopher,tracyadams"
hopkinssara,UNfeen,2023-04-19,True,False,"hstone,megan48,tsnyder"
andrea86,RY,2021-10-02,True,False,"lisabush,waltonharry,sara91"
jenniferknight,iIJcu,2020-04-19,False,True,"awarren,stevenjackson,cynthia01"
yhogan,ZcXDD,2023-09-04,False,False,"ustewart,christywarner,makaylawaters"
turnereric,Cm,2022-09-23,True,True,"michaelmayo,baileyrobert,jennifer15"
alexander02,awdT,2021-01-24,False,False,"brandoncox,stevenwagner,sreed"
robyn00,Ykkp,2021-03-18,False,True,"qcooper,ubaker,vmclaughlin"
barrettbrianna,JJLcHzThy,2020-02-24,False,False,"farmerjodi,thomasdebra,enelson"
debrapatterson,XtChnhcSFX,2021-05-22,True,False,"ginaroman,iruiz,helen97"
jacobkelly,ScgvrsGWI,2022-05-04,True,False,"williamsfrancisco,briancurtis,jessicaweber"
barbara18,LAmXrd,2021-04-25,True,True,"hudsonalicia,henryerin,oandrews"
coltonrivera,BV,2021-05-04,True,False,"qward,xortega,jared50"
emily70,NSfoGQ,2022-08-06,False,True,"daniellerodriguez,cassandra26,brianrasmussen"
jonessusan,hlqPGqdt,2020-10-02,False,False,"deckerangela,davidflores,wilsonchristopher"
jeffery28,QYNhZdkEW,2023-06-14,True,False,"hahnsandra,josephhoward,cookbilly"
shannongoodwin,EDk,2022-12-19,False,False,"ericawatson,bryanjohnson,mgarza"
jessicarichards,SvPzHNK,2022-08-06,True,False,"pwatson,chapmanann,jonathan88"
christopher59,utQiCimCRG,2022-08-29,True,True,"cball,christine76,staceynavarro"
griffintodd,BlIn,2023-12-17,False,True,"gwagner,dylan77,housestephanie"
efisher,wceqCGu,2021-08-17,False,False,"bennettjames,johnsonstephen,kristenpetty"
ashleywilson,UpaaaBe,2021-09-15,True,True,"helen97,kristin72,salinasmichael"
millernatasha,OsSPeR,2022-04-18,False,False,"lrosario,deleonstephanie,brenda09"
susan41,DFCeVLvEc,2023-02-26,True,False,"jessicalopez,joe42,pwilliams"
frances12,PPBIEWd,2022-03-20,False,False,"pacekristen,heather86,deankatie"
donald85,fp,2023-11-01,False,False,"lauren10,santoskimberly,nancyanderson"
jenniferlogan,lis,2022-08-26,False,False,"raymond92,margaretmartinez,justinorozco"
geoffreytorres,MGSaeiE,2021-05-21,True,False,"william57,thomasdebra,diazmegan"
chasemercado,QiIHmFMayh,2022-08-06,False,True,"cheyennemcbride,shane65,johnsonstephen"
marybell,dRXH,2021-06-14,True,True,"colleenwebb,jon50,chambersjessica"
johnortiz,YIl,2022-06-01,False,False,"henry86,mitchellclark,williemason"
ryan70,cTlRVVO,2020-05-17,False,False,"chandlercharles,carterjonathan,andrewstanton"
lesliebranch,wHrDYlCQ,2023-11-07,False,False,"cynthiastanley,crystalschneider,gutierrezamy"
kelly31,mNDqw,2021-02-24,False,True,"smithoscar,wanda53,joann01"
