UserTag,ChatId,Date,Hour,IsAdmin,MutedMentions
wmiller,DbYdUl,2021-09-21,18:25,False,False
douglas90,gN,2022-09-19,11:09,True,True
taylorharvey,nJyLprloWv,2021-07-13,22:31,False,False
armstronglauren,FZuiRj,2021-11-21,08:39,False,True
michael91,CZcaNNOM,2023-10-29,13:43,True,False
dfarrell,RXcG,2020-07-29,14:59,False,True
rowevirginia,dQCaDcRcr,2023-04-23,21:14,True,True
rachelhicks,NO,2020-08-25,19:04,False,True
deniseellison,GXT,2020-03-25,09:58,True,False
feliciawilliams,cjVPkE,2020-10-24,01:03,True,True
seandavis,nFWFO,2020-01-10,12:29,True,True
turnerelizabeth,aLR,2020-08-07,00:24,True,True
bdunn,cQDNA,2021-07-07,16:44,True,False
kelly45,uXaFVh,2021-11-14,05:01,True,False
lisa15,AolpHX,2020-04-28,07:13,False,False
chenallison,Bu,2022-07-06,13:51,True,False
michaelstokes,XSsq,2024-01-09,17:44,True,False
mike10,Tcizeoy,2023-06-09,22:47,False,False
kathrynmartin,Vyfk,2022-07-01,13:36,True,False
jacksonlinda,hJLKhanBLB,2023-10-23,22:19,False,False
robert01,DFN,2023-06-12,22:59,True,True
hollowayjason,pBwKsKPip,2023-08-10,18:55,False,True
buchananjoseph,azef,2020-06-16,09:34,False,True
veronica66,TCEe,2023-10-24,05:02,False,False
stephanieballard,MSlLZBy,2022-12-07,00:47,False,False
oneillbenjamin,FZUnKkLZbN,2022-08-10,12:07,False,False
kelly52,Fyqx,2022-08-05,02:52,True,False
carranthony,HVYjaSEpu,2023-06-24,15:24,True,False
samuel09,zOMaRwuNJK,2024-03-16,05:47,True,True
joshua79,yyhQ,2023-06-15,10:36,True,False
andrewbrown,vitq,2020-09-03,20:55,True,False
johnsoncarla,CGdcVzwYSY,2023-01-21,21:57,True,False
nicolehanson,GOMuc,2020-11-13,23:56,False,True
huntcharles,RmDaWpHYJ,2021-08-01,19:37,False,True
jacobberg,doaEKl,2024-02-21,01:48,False,False
vrodriguez,zL,2021-10-17,23:44,False,True
williamscarlos,Sxfgsg,2021-05-19,19:21,True,True
jcarr,gKSIC,2022-11-07,02:24,True,True
rjenkins,KlYNHv,2021-07-10,01:52,False,True
watkinstammy,utgwVWIY,2024-01-22,18:03,True,False
gina51,usCKXO,2024-01-30,06:49,True,True
nguyensharon,TujiWU,2022-03-01,00:07,False,True
seananderson,YShZhQMJ,2022-12-16,15:11,False,False
drogers,jaVvkjoBAe,2024-02-19,20:33,True,False
snowsuzanne,aGJpAR,2023-09-05,19:25,True,False
hermanwendy,cwPYD,2022-02-25,18:21,True,True
yhamilton,LwNqmXsD,2020-05-06,05:37,True,True
lindaporter,RdpGuDPw,2021-05-19,16:39,False,True
imorales,fSsbuz,2022-11-06,20:53,False,True
atkinsmelissa,EK,2022-05-31,00:50,False,False
maria22,sdCSpOuNH,2024-01-03,17:36,True,False
fjuarez,oWQ,2024-01-11,01:35,True,True
sabrinalarson,fkxNDKipfy,2020-07-27,06:57,False,True
pbell,SnaznD,2021-10-28,02:05,False,True
trios,pWHkw,2020-11-09,09:12,True,False
gabrielle99,BgvGr,2020-11-20,02:40,True,False
amy05,JVFnzpe,2021-01-31,05:44,False,False
smithaustin,SOrb,2021-07-28,09:48,False,False
zhicks,tkPmvTm,2020-07-09,20:52,True,True
johnwillis,JnGhvEGzIg,2020-11-25,00:45,False,True
alejandro86,imiHtm,2023-09-21,19:45,False,True
juliemay,QbLaf,2022-12-17,21:09,False,True
medinadavid,rj,2021-07-03,10:01,True,False
rebecca82,YrmL,2023-02-03,15:04,False,True
zcampbell,CtUMf,2023-08-14,08:30,False,False
morenograce,dUaOSkhfgG,2021-12-28,09:18,False,False
cstuart,wQmIdyynVG,2023-05-05,11:20,False,False
smithjustin,dEoM,2021-05-03,02:17,True,False
fosterterri,upykyZfFqT,2023-11-19,14:55,False,True
angelaconner,HGW,2022-12-22,06:50,False,True
dmclaughlin,XslpYJV,2022-09-26,04:10,True,False
tcarpenter,fLfq,2021-01-08,16:39,False,True
jennifer56,Tbt,2023-04-08,01:48,False,True
rnelson,uivudBfj,2024-02-24,21:40,False,False
joshua77,nDeFGyN,2020-05-08,08:25,False,False
fhill,fPpIHg,2024-03-21,21:51,False,True
daniel53,LajkDx,2020-01-15,13:20,False,False
joshuasullivan,sRnFuatH,2022-07-20,05:59,True,False
christopherbeck,iPQUrVC,2021-02-06,16:49,False,False
vwashington,idgciydxm,2023-03-24,02:28,True,True
ashley58,sN,2022-10-21,03:24,True,True
castillowalter,npP,2023-10-29,22:45,True,True
cooperjoshua,ojmNWGbM,2021-05-14,10:01,False,False
lesterbrooke,psdig,2022-09-12,13:42,False,False
roger24,dEtAjiTDKU,2024-01-14,01:10,True,False
vdyer,FcSDzMr,2023-09-04,12:29,False,True
james46,RlVBWsb,2020-12-24,03:07,True,True
lesterbrooke,wuECArHOCt,2022-12-21,23:01,True,False
lori51,jzOjItky,2020-12-10,22:27,False,False
johnstonaaron,Po,2024-03-22,12:38,False,True
pughkevin,Yze,2020-05-28,10:50,False,True
brianbird,xWo,2021-05-19,03:18,False,True
benjaminhicks,dPlzjWlTte,2023-04-15,17:50,False,False
eatonthomas,MPXPLp,2022-03-02,09:38,True,True
sanfordcynthia,ppLiRdRfV,2020-05-05,10:25,True,True
lloydjoy,Anph,2021-04-17,09:08,True,True
opeters,tiRuObNmzv,2020-04-19,20:48,True,False
gomezmichelle,CmmlNTXIPW,2021-07-10,18:22,True,False
bentleynicole,dBbMn,2021-08-28,08:20,True,False
carolynmurphy,LfjlsxK,2022-05-08,16:57,False,False
zwhite,FWtuGSQA,2020-01-17,02:07,True,True
ymcmahon,taVPU,2024-01-17,04:01,True,True
andrew75,wpkL,2022-10-12,05:41,False,False
nicolewatson,wGauh,2023-03-15,15:39,False,True
stevenmorrison,fupU,2022-03-04,15:57,True,False
progers,JybtdHX,2021-12-01,06:52,True,True
jonesray,MNCl,2022-03-18,03:30,True,True
karenlynch,WwHGcqEgzW,2023-06-18,01:25,True,True
natashajackson,eKMobG,2022-05-08,06:41,False,False
rosalesmaria,Tj,2022-01-19,06:14,False,True
bwalker,APRl,2022-09-02,11:18,True,True
mitchell74,sJDzwTyzY,2022-03-08,17:42,False,True
monicaaustin,Mv,2023-04-01,01:23,False,True
lori51,za,2020-06-17,18:26,False,True
rebecca49,mQbuwHy,2020-10-06,23:44,True,False
washingtonjoan,ppnOyqCG,2024-03-23,22:48,False,False
zacharybradley,sfUWmI,2020-11-22,12:39,True,True
lawrence28,cMnnewlxTh,2020-05-15,08:52,False,True
pcooper,olxBSIH,2020-09-08,18:34,True,True
phillipslindsey,xlD,2022-06-08,20:21,False,True
matthew09,QhZtMB,2022-06-20,21:51,True,True
jimeverett,HRRg,2023-02-02,20:36,False,True
matthew67,dUKW,2020-11-26,19:26,False,False
jrodriguez,OTPUnQoJVG,2023-08-13,09:05,False,False
victoria14,vFMCJTz,2021-10-08,18:41,True,True
clementsdaniel,cduutixkAX,2023-02-27,06:38,True,False
ehunter,grRT,2021-03-17,07:21,False,True
rmiller,fuNm,2022-01-23,05:37,False,False
rebecca61,PFo,2021-01-12,20:02,False,False
sandra77,ghpCdOv,2023-03-04,01:40,False,True
phillipsbenjamin,FkFvaJtgez,2021-06-08,03:57,False,True
angelawall,Ccxl,2021-10-04,15:29,True,True
rebeccastone,pYIDmemOh,2023-04-27,03:37,False,False
victorhood,UjixiLPPAe,2020-04-28,06:37,False,False
donnaowens,jAvyLWLW,2021-05-16,16:30,False,False
mcknightjohn,YVNw,2020-04-19,14:01,False,False
mhall,BWyy,2023-11-03,08:41,False,False
bowmanandrew,AVBbQ,2020-11-22,06:57,False,True
thomas65,PCVrPukf,2023-03-10,01:30,False,False
garrettking,fFh,2020-07-12,02:27,False,True
lukealvarez,IqG,2020-08-01,12:20,False,True
abigail25,GOtS,2022-03-11,07:22,False,True
larseneric,MTPIaKvx,2020-01-12,09:33,False,False
bassdavid,ZLaW,2022-04-30,10:17,False,True
friedmancharles,pJiho,2022-10-01,22:06,False,False
kmiller,TQhBmYts,2022-11-03,22:45,True,True
lorireid,MNWsUl,2022-09-21,03:11,True,False
nwilliams,hOrIa,2022-12-22,15:42,True,False
guerramichael,zXGnYA,2020-06-21,10:36,True,True
katiebrady,DeyV,2020-07-05,20:18,False,False
herrerabrian,diz,2022-01-21,00:37,True,True
kunderwood,WCFj,2023-03-11,10:06,False,True
alicia47,OMepXD,2020-09-05,07:44,True,False
evanspatricia,jYY,2022-04-12,18:55,True,False
rebeccawolfe,snzHKEa,2023-08-06,17:02,False,False
hoodvictoria,xvfGd,2021-06-02,01:38,True,True
jtownsend,ztSCDKDVN,2020-07-29,22:17,True,True
fhill,PSvi,2020-10-11,14:02,False,False
wsalinas,KhDaU,2021-04-19,13:40,False,True
joshuascott,nFHpdm,2021-06-06,07:08,False,False
andersonbenjamin,WDOT,2020-12-20,11:54,False,False
tuckerjohn,OMKNqytYE,2023-07-25,20:08,False,False
ycarpenter,nDL,2022-10-02,04:31,False,False
knavarro,te,2023-08-23,11:52,False,True
williamscarlos,xfMj,2021-12-21,21:22,True,True
joshua93,YQgBc,2022-08-07,21:22,False,False
millertheresa,FudTLmIYWD,2020-06-28,14:11,True,False
jessicabrock,pyquRidNO,2020-11-06,21:13,False,True
mclaughlinalexis,Owpiic,2022-05-05,16:20,False,False
fitzgeraldlarry,BfYUuWym,2021-09-28,01:25,False,True
christyguerra,qCntRckA,2021-01-18,20:25,False,False
smithtonya,cAw,2021-08-04,15:51,False,False
douglasmyers,ygqm,2020-09-28,17:34,False,False
beckerkevin,eLtKx,2020-01-09,21:41,True,False
sgonzales,PNLxDZ,2020-08-28,10:16,False,False
maryanderson,ltuRTPUZuS,2022-05-27,19:44,False,True
hflores,LvuyRP,2024-04-05,19:22,True,False
amymiller,RGEps,2021-11-11,23:12,True,False
scottnicole,pfIN,2022-01-06,15:45,False,False
joshua55,BgO,2022-09-14,02:18,False,True
karinarobertson,PbktZkH,2021-09-16,16:18,False,False
lmorton,goQHuKl,2023-06-19,23:21,False,True
davidpham,PaM,2021-06-13,19:56,False,True
shelia06,xvfGd,2021-03-10,17:54,False,False
sdavis,fLfq,2022-11-10,19:49,True,True
brownjackson,BrxqDwaqZ,2021-08-30,00:07,True,True
andrew57,jCvjFl,2023-05-15,16:20,False,True
morrishannah,TpHFkMayE,2020-09-21,08:14,True,True
dale75,vCJXcq,2023-01-12,03:55,True,True
campbelljacob,YphaFtSLOp,2021-05-10,10:44,False,True
hugheselizabeth,fefRhU,2020-06-11,14:13,True,True
websterjeffrey,UyUild,2023-05-08,23:50,True,True
vlane,FsCmId,2024-04-04,18:49,True,False
krodriguez,yNCn,2023-03-23,23:10,True,True
derek67,zZszFZfa,2020-04-28,17:56,True,True
mark52,UEbViZ,2020-07-09,02:51,True,True
bellcody,IFVZI,2021-06-26,21:33,True,False
riveratimothy,spr,2022-07-22,22:44,False,False
kunderwood,mChuxQuWQF,2021-12-31,01:11,False,True
leslie18,DYtYADDmx,2023-05-12,13:44,True,True
vlester,Qo,2021-11-23,01:53,True,False
yreyes,coKoVbGmY,2020-11-07,01:45,True,True
wheelercameron,gNMCFaEOj,2023-10-17,02:57,True,False
jamesjames,NqStflMUQP,2020-08-18,02:00,True,False
kevinlyons,tShHbKqAb,2022-04-18,03:20,False,True
markbarton,AC,2020-08-14,07:38,False,True
pattersonamy,Rat,2022-05-02,11:45,False,False
joneslaura,VmSXL,2021-04-10,06:56,False,True
sherryfrost,symS,2020-04-28,11:12,False,True
collin21,oBwMZ,2020-01-19,02:21,True,False
bsmith,qDDRfTK,2021-10-19,06:56,False,True
michaelwest,NBEfVG,2024-02-05,10:19,False,True
angelaconner,sloPMKqky,2023-07-28,05:52,True,True
nicholstodd,VUEtwaneg,2023-12-06,09:23,True,False
karenbryan,yR,2021-06-09,21:21,True,False
jeffreyadams,VKiiuhy,2020-07-25,08:57,False,False
seananderson,pSVcKcRZ,2023-08-17,04:51,False,True
qnavarro,Qf,2021-06-09,03:28,False,False
veronicaburke,AXlsfJ,2020-07-05,02:02,True,False
shirley06,oldUwAg,2023-05-31,09:45,True,True
williamssandra,yodfwLRms,2021-05-15,04:52,False,False
silvanicole,AC,2023-08-12,20:50,False,True
stephaniesoto,wXRbwToWOj,2023-10-19,15:02,True,False
lopezjustin,LfExg,2022-01-03,15:28,False,True
michaelwest,UCj,2021-06-14,03:05,False,True
carolynbrooks,dLz,2023-06-29,03:44,True,True
lmurphy,yxDJlym,2020-02-28,11:32,False,False
carla44,XVJixc,2020-02-26,19:46,False,True
amy26,TDJZrCXn,2023-05-15,12:29,False,False
andrea57,iuCgPJSLD,2020-08-18,04:33,False,True
maryanderson,dlBau,2022-09-07,06:46,False,True
fgrant,pqtuihNJAe,2022-05-25,05:03,False,True
angela18,PBJuJQPjmu,2022-05-20,12:16,True,False
kevinvilla,eLtT,2024-03-18,10:19,True,False
kendraherman,KFj,2020-01-18,15:34,False,True
maxwellstephanie,nWcviaBNm,2020-03-22,03:50,True,False
ksanders,EK,2023-09-08,19:19,True,False
millssierra,MYIGIe,2020-04-13,11:35,False,True
ehall,KSq,2021-12-18,12:28,True,False
daryloneill,OQgaRCDj,2022-11-29,10:19,False,False
xberg,qg,2024-03-11,02:59,True,True
stacy96,XIDQO,2022-08-17,23:47,False,True
ogibson,zUzhdvh,2021-01-18,23:17,True,False
smithtonya,hpjNpGF,2020-06-08,16:00,False,True
deborahgomez,hy,2020-12-12,17:25,True,False
udavis,QOPXbqBRZZ,2022-10-26,07:08,True,True
trevorfernandez,Oh,2023-10-17,07:20,False,False
medwards,myMN,2022-02-13,10:55,True,False
thill,RKhhTbzGz,2023-09-27,07:58,True,False
kimberlycarpenter,zeZYdQdnLQ,2023-04-10,04:20,True,True
megan78,EV,2024-03-31,18:46,True,False
vreynolds,vZoV,2022-05-13,14:36,True,True
vbarajas,tNOITUNX,2023-06-30,20:51,True,False
anitawalsh,skHXNuA,2020-09-25,19:53,True,True
alopez,MGhwITZ,2022-09-04,11:26,False,True
brittanyboyd,snuHSlPEKz,2022-01-26,05:55,True,False
abailey,GXFh,2023-06-03,14:46,False,True
melissastephens,yokGdmDI,2022-01-03,11:25,False,False
haley91,HyqAw,2023-11-22,16:38,True,True
kevin52,ONMFInVgY,2021-01-10,11:07,False,False
hillmichael,DlqaZAG,2020-05-07,19:55,True,True
joshua79,XN,2023-12-07,18:05,True,True
bruce07,Br,2023-08-14,15:03,True,False
ryan23,jxT,2020-04-30,13:44,True,True
anthonybowman,bpzi,2021-12-31,23:22,False,False
bmorris,AYo,2021-06-05,22:00,False,True
sbrown,GrTCJhL,2024-03-14,09:23,True,False
moorekenneth,AsuWKI,2020-06-05,07:34,True,False
perezderrick,oet,2021-06-28,10:13,True,True
marymartin,zkXzSX,2022-11-30,18:49,False,True
whicks,WMKEcgqj,2024-01-10,01:28,False,True
melissa71,qvUM,2022-12-12,22:34,False,True
hughesnathan,wXhudY,2021-09-30,04:11,False,True
floreseric,VpyATG,2020-01-12,14:04,False,True
umorrison,eAbfjy,2021-12-21,08:45,False,False
holmesmary,wgWHg,2024-01-26,15:13,True,True
smithaustin,kjnlqXGeF,2022-04-16,01:33,True,False
lsanchez,ZGkOsPykrE,2020-10-23,19:26,False,False
zacharywallace,UIYuttrjHg,2022-01-24,10:35,False,False
andersonmarie,mD,2024-02-22,08:40,True,True
samuelarmstrong,jYY,2022-07-12,17:29,False,True
robertbrennan,NFLnXWNIm,2020-12-06,13:41,False,True
judith18,LnJwbp,2022-05-03,17:43,False,True
kimberlybowers,OxIH,2021-10-24,08:39,True,False
reginald26,coKoVbGmY,2020-08-09,14:59,False,True
zlopez,YQgBc,2021-03-10,04:44,False,True
owebb,cRPHmec,2022-04-22,22:16,True,False
ghicks,wGauh,2020-07-21,15:54,True,False
matthew67,WneDIC,2021-07-03,05:51,True,True
jesse17,KgXKwQt,2021-03-20,08:28,False,False
maryrodriguez,XsxNQZSlB,2022-12-06,18:07,True,True
rachelperry,TuRAJvht,2020-01-24,15:24,False,False
deborahconner,bkWiQ,2020-02-19,11:40,True,False
abrown,xSaTm,2022-02-26,11:18,True,True
pduffy,itdPl,2020-11-18,10:52,True,False
cynthiamorris,beCBtfJBS,2022-06-14,22:45,True,False
perrydavid,PBJuJQPjmu,2020-05-18,16:12,False,True
claytonlisa,yVcsQpCgI,2022-04-02,21:33,False,False
thompsonashley,BMNjD,2022-08-25,15:35,True,False
christywillis,FseG,2023-09-15,03:30,False,True
fmitchell,vNXpWEGX,2020-10-21,11:07,False,True
caroline90,htdNDuK,2022-10-04,22:47,True,True
hopkinsdouglas,NiqsD,2023-12-22,00:36,False,False
pereztara,UhAEFLb,2021-07-13,18:54,True,False
oevans,GHHqh,2023-11-03,02:40,True,False
zunigastephen,qLiZwzG,2022-05-04,16:53,True,True
juliebailey,VOxOhyyVaX,2022-03-21,08:46,False,False
hallchristopher,czfEDkTW,2023-05-04,05:25,True,True
james10,kaBRh,2020-10-13,18:56,True,True
jesse17,nJyLprloWv,2023-11-07,13:42,True,False
nancyharris,wzn,2021-06-29,22:59,False,True
petersonallen,jfIlZsUra,2022-03-13,11:47,True,True
david77,tpe,2023-03-13,16:31,False,True
annettekelly,uuERLf,2022-12-24,10:23,False,True
ovillanueva,CvfC,2020-09-09,07:22,True,True
ruizjessica,GwY,2020-04-11,05:51,True,False
hallen,KtH,2022-12-04,18:49,True,True
pcampbell,vpjXgfe,2020-05-31,20:49,False,False
hoganjulia,NOAe,2023-11-03,19:57,False,False
michelle25,OkJo,2021-08-02,20:45,True,True
robertallen,DlIToMGaq,2023-08-16,19:04,True,True
amyvelazquez,pSVcKcRZ,2022-01-23,22:28,False,False
michele00,pPRWonG,2020-04-07,04:26,True,False
abigail25,KY,2021-05-24,01:20,False,False
dalvarez,lFJhyRmqz,2021-06-01,00:55,False,True
samueljefferson,gdAPFUYkV,2023-09-13,00:34,False,False
kellyhernandez,TBV,2020-01-11,05:28,True,False
crystalstanton,DTBxeNv,2020-12-16,17:41,True,False
robert36,cRvMXx,2021-03-06,05:04,False,False
crawfordjoseph,XdG,2021-07-21,23:43,False,False
cstanley,Kqh,2022-10-17,21:44,False,True
mitchellmedina,iqKyVVtOb,2023-05-01,15:53,True,True
danielleclark,IYYAtra,2022-06-25,10:52,False,False
danielstewart,TCuM,2021-10-17,15:12,False,False
jonathanwilliams,TtrtSkrR,2023-04-16,16:24,True,True
fedwards,dCJoX,2021-12-06,21:17,False,False
amanda12,MRXQKAi,2024-03-06,09:38,False,False
parkdonna,VfTqvvB,2024-01-17,04:43,False,False
teresa95,HCZ,2022-09-29,00:47,True,False
ecompton,BqJI,2023-11-21,01:59,True,False
christinalarson,Ml,2022-09-19,20:12,False,False
llloyd,RlVBWsb,2021-07-19,12:14,False,True
cford,Ls,2020-01-06,01:57,False,False
danielbowen,zEQpYHk,2020-08-18,08:34,True,True
joyceford,BtgUGEOg,2024-01-13,23:45,True,False
morganwhite,KXoxwHm,2023-08-29,00:14,False,False
carrollryan,akme,2020-09-05,12:30,True,False
stephanie83,wxf,2021-10-16,09:06,False,False
clementsdaniel,ilmzffR,2022-01-06,07:15,False,False
jonathan57,OppWxP,2023-06-13,16:14,False,True
josephmitchell,lmWMdG,2020-06-01,10:06,False,True
bobbyhays,eMCOHT,2022-03-15,06:08,True,True
daniel52,btX,2021-10-11,16:04,True,False
tcrane,beCBtfJBS,2020-06-11,14:06,False,False
howelljames,LnOiYYWGyW,2023-08-26,13:38,False,False
marcus26,TZYSeFib,2021-10-05,13:36,True,True
perrydavid,xxMFmtT,2021-03-21,03:44,True,False
ryan23,nKaRHGjO,2021-10-28,21:32,True,False
wlewis,jaVvkjoBAe,2023-04-30,16:06,False,True
vwong,ukzEoJVT,2023-11-09,22:05,True,True
mosleyrussell,Ozc,2022-03-05,09:51,True,True
kimberlytapia,CzASpaDWG,2022-04-10,23:18,False,False
floydamanda,uOHoNfoY,2023-05-29,15:56,False,False
longlisa,Cqe,2020-03-30,10:53,False,False
brownsara,Ty,2022-07-17,16:21,True,True
kevin00,hUXxCwLdw,2022-11-20,03:35,False,True
nancyingram,jYvpCC,2022-12-04,23:02,False,False
wcoleman,sPhi,2023-03-28,20:55,True,False
jennifer31,EIKZqM,2020-05-27,09:09,False,False
sharitrujillo,PDWnbaB,2023-04-11,20:21,False,True
wesley43,SgvL,2020-08-20,09:20,True,True
carolynbrooks,bWbJbs,2021-06-25,07:01,False,False
gentryholly,CJOAcrmms,2023-09-17,02:43,True,True
chaseheather,AkeXzuEX,2022-05-17,23:15,False,False
christina93,nrs,2021-04-18,01:18,True,True
fcox,tZnSOOa,2020-12-04,13:46,True,True
yrobinson,eujkY,2020-11-07,19:15,False,False
bjarvis,IcWNRH,2020-12-08,17:09,False,True
oliviafisher,KSMwgFr,2022-03-12,03:30,False,False
lisalong,PyAz,2021-04-20,00:32,False,True
ohancock,GBMraGKzFE,2021-12-15,14:41,False,True
lpennington,mimEV,2022-02-16,11:05,False,True
lisa63,gVo,2020-04-30,08:30,True,False
jordanjudith,rqRgnTi,2022-09-24,14:46,False,True
nharrison,RprHJhYhe,2023-10-06,19:48,False,False
michelle08,yy,2023-08-28,02:50,False,True
yclark,KIdkoVoPZ,2022-08-06,04:58,False,True
kyle67,aLR,2020-09-26,06:03,True,False
kimberlylawrence,taVPU,2021-12-09,03:26,True,True
qfitzpatrick,XDIrvsb,2020-10-01,00:11,True,False
chaseheather,lAUm,2020-06-02,00:55,False,False
bowens,tkPmvTm,2020-12-23,00:55,False,True
joshua47,WWZ,2021-11-08,02:26,False,True
william81,CCUGQVA,2022-11-04,11:40,True,False
sheila66,Ugt,2022-05-31,12:11,True,False
zvargas,SslRr,2021-02-15,11:46,True,False
taylorjulie,cNaxoD,2022-08-04,06:47,False,True
douglaslarson,mMQmaAMwEa,2024-04-10,07:47,True,False
arthurbarr,oUXh,2022-11-02,07:00,False,True
jeffroberson,dLz,2020-11-26,21:10,True,False
lesterbrooke,tdyCkpf,2020-05-27,22:03,False,False
shanebarnes,IEdzcxdqM,2024-01-21,08:40,False,False
websterjeffrey,edaw,2022-12-18,00:15,True,False
evanssharon,RCTXnhYAfW,2020-05-24,20:56,False,True
collin21,tpDzqUl,2023-11-12,12:31,True,True
ivazquez,XrfQHlKYV,2020-06-14,03:44,True,True
melissa78,TKMP,2024-04-01,15:27,True,False
finleylisa,yuxTU,2020-04-18,06:41,False,True
robertfernandez,wdeTC,2022-10-31,15:27,False,False
hsmith,WBKA,2021-01-01,09:08,True,True
leeerica,eSuhR,2022-11-01,07:46,True,True
huffmanharold,yNVdrg,2024-02-12,02:14,True,True
oprice,EYNhXV,2021-07-21,04:46,True,True
jameskane,tUDBiyM,2021-02-21,10:42,False,True
monicamurray,lIsmaiJ,2022-08-24,04:00,False,False
marymartin,GwY,2021-12-09,05:07,True,False
matthewanderson,FInsJ,2021-04-02,22:07,False,False
roberttaylor,PSvi,2023-05-08,18:18,True,False
joshua77,cFou,2021-02-18,17:59,False,False
abigailscott,ytftFhUgc,2020-01-05,20:50,True,True
jameswilliam,FsJTtTkB,2022-06-17,22:47,False,True
janet81,Ofp,2022-11-11,02:04,False,True
katherine30,QCFW,2023-05-19,00:44,True,False
gdavis,SuHtgJtM,2023-04-12,08:13,False,False
watsonjennifer,UUufTHvO,2021-03-10,07:50,False,False
flynnscott,lfhtkB,2022-05-08,12:43,False,False
christophermaxwell,fSqS,2021-04-05,01:51,True,False
solomonjamie,FcSDzMr,2023-11-10,10:42,False,False
linda87,kTCsCUc,2022-06-13,02:01,False,True
renee67,YRHFeyMn,2024-03-07,02:49,True,True
james11,ZSc,2023-09-29,05:04,False,False
jacksonwendy,qF,2022-06-27,22:51,True,False
gregory24,EXRq,2020-11-03,03:09,True,False
estradajames,sHiKaL,2020-11-02,00:37,False,False
alexanderterri,IycmLD,2021-04-11,18:54,True,True
fanderson,ipxMNcj,2022-12-08,02:07,True,False
johnreid,dWHpt,2021-05-14,23:48,True,False
dylan47,XcSl,2023-09-09,19:58,False,True
alexander18,SoR,2023-09-15,09:17,False,False
kimberlysmith,mKo,2021-06-02,05:43,False,False
jonesgarrett,wfH,2021-10-16,03:00,True,False
elizabethlutz,wFCfkkQnp,2020-06-08,07:51,False,True
jamesanthony,udyWeTinU,2024-03-22,04:45,True,True
christopher70,CRdHfYwDUk,2022-01-20,00:15,False,True
deborah69,bhVqMOLXbP,2023-03-02,03:43,False,False
melissa03,Pys,2022-09-14,12:06,False,True
sellerscarla,dwtVNqPSX,2023-01-05,17:24,True,False
deborah69,kqxlpjtG,2020-01-02,15:16,False,False
peckeric,Yqcj,2023-07-16,21:11,True,True
elizabeth22,gbfIcDhsBW,2020-12-07,12:43,True,False
raymondjessica,pVfSQyWT,2022-06-24,11:57,False,False
kristine17,SAZXtZj,2020-06-18,23:33,True,True
clementsmatthew,GuPOl,2022-12-31,18:44,True,True
jonathanjohnson,FXDiD,2022-12-26,09:56,True,False
monicamurray,MWxF,2022-12-04,11:18,False,False
kathymorris,Lh,2021-11-17,08:29,True,True
michellemarshall,KrgFHW,2023-12-02,22:54,True,True
tuckerjohn,sET,2022-04-27,22:49,True,True
keithjustin,lqcUVYL,2022-10-29,02:45,True,True
ramirezpaul,pFP,2023-12-27,21:05,False,False
qdaniels,bZNtrIZuAE,2022-05-14,10:08,False,False
stephanie32,SyTLyLiWBE,2022-05-24,23:54,False,False
scott10,phGSL,2021-02-07,17:37,False,False
fryejoshua,KvMxdeTMP,2021-09-25,19:07,False,False
ann79,er,2020-02-03,00:57,True,True
romeroclinton,far,2022-05-22,21:53,True,False
james66,RhFbIkYt,2023-02-22,01:26,False,False
ramirezsherry,pjuk,2021-03-07,12:03,False,False
llopez,fQeoZcAwo,2023-08-25,12:26,False,True
williambaker,vc,2023-11-29,16:55,False,True
kimberlyhayes,ovozvTACh,2021-10-06,17:09,False,True
bradleyhatfield,SNLB,2023-03-29,05:07,False,False
benjaminhicks,TyasSxzrTx,2020-09-09,19:04,False,True
slittle,MYsDQjsy,2021-12-03,07:37,False,True
